experiment,source,target,base,arm,k,draw_seed,auc,fold_auc,fold_gap,fold_diverged
few-label,target-only,UCEC,target-only,cold,40,9,0.6953556160124368,0.7061838768048275,0.010828260792390743,True
few-label,COAD,UCEC,single,warm,40,9,0.7260007773027595,0.7224196416585006,0.0035811356442588815,False
few-label,target-only,UCEC,target-only,cold,40,10,0.6223668869024486,0.6405752446333265,0.018208357730877922,True
few-label,COAD,UCEC,single,warm,40,10,0.6625534395647105,0.67448595244255,0.011932512877839585,True
few-label,target-only,UCEC,target-only,cold,40,11,0.693354061406918,0.7040608110202393,0.010706749613321298,True
few-label,COAD,UCEC,single,warm,40,11,0.6862806062961524,0.6901387863899597,0.0038581800938073396,False
few-label,target-only,UCEC,target-only,cold,40,12,0.6891371939370385,0.7009690452468827,0.01183185130984421,True
few-label,COAD,UCEC,single,warm,40,12,0.6846482705013602,0.6909252338351707,0.006276963333810448,False
few-label,target-only,UCEC,target-only,cold,40,13,0.6958414302370772,0.7118851314212111,0.016043701184133896,True
few-label,COAD,UCEC,single,warm,40,13,0.7083948698017879,0.7215672488758755,0.013172379074087637,True
few-label,target-only,UCEC,target-only,cold,40,14,0.6793626117372717,0.6927039014696632,0.01334128973239146,True
few-label,COAD,UCEC,single,warm,40,14,0.6932180334240187,0.7054648587198881,0.012246825295869401,True
few-label,target-only,UCEC,target-only,cold,40,15,0.6928682471822775,0.6990968715579309,0.006228624375653413,False
few-label,COAD,UCEC,single,warm,40,15,0.6925184609405364,0.6887546659129036,0.003763795027632799,False
few-label,target-only,UCEC,target-only,cold,40,16,0.6973183054799845,0.7024915124115119,0.005173206931527341,False
few-label,COAD,UCEC,single,warm,40,16,0.7025456665371163,0.7027558526997879,0.00021018616267165502,False
few-label,target-only,UCEC,target-only,cold,40,17,0.6788184998056743,0.6893401645893624,0.0105216647836881,True
few-label,COAD,UCEC,single,warm,40,17,0.7013408472600079,0.704315740847408,0.002974893587400107,False
few-label,target-only,UCEC,target-only,cold,40,18,0.6802953750485814,0.7063288152875586,0.026033440238977246,True
few-label,COAD,UCEC,single,warm,40,18,0.7212980956082394,0.732942254292974,0.011644158684734562,True
few-label,target-only,UCEC,target-only,cold,40,19,0.6855033035367275,0.6842692012822533,0.0012341022544741787,False
few-label,COAD,UCEC,single,warm,40,19,0.7091527399922268,0.7053536391084452,0.0037991008837816587,False
few-label,target-only,UCEC,target-only,cold,all,,0.7196268946754761,0.7424931897461491,0.02286629507067295,True
few-label,COAD,UCEC,single,warm,all,,0.7406335017489312,0.7624631373276396,0.02182963557870843,True
few-label,STAD,UCEC,single,warm,0,,0.5496890788962301,0.5500773207253862,0.0003882418291560885,False
few-label,STAD,UCEC,single,warm,3,0,0.5340069957248348,0.5313412485114448,0.0026657472133899685,False
few-label,STAD,UCEC,single,warm,3,1,0.5489700738437622,0.5546595401405466,0.005689466296784462,False
few-label,STAD,UCEC,single,warm,3,2,0.5803342401865527,0.5832236009666113,0.0028893607800586363,False
few-label,STAD,UCEC,single,warm,3,3,0.5544694908666926,0.5556572420020582,0.0011877511353656223,False
few-label,STAD,UCEC,single,warm,3,4,0.5257092887679751,0.5182078137287448,0.007501475039230265,False
few-label,STAD,UCEC,single,warm,3,5,0.5752817722502914,0.5640817380852121,0.011200034165079309,True
few-label,STAD,UCEC,single,warm,3,6,0.5559269335406141,0.5673125815267855,0.011385647986171477,True
few-label,STAD,UCEC,single,warm,3,7,0.5237854644383988,0.5289729439632183,0.0051874795248194605,False
few-label,STAD,UCEC,single,warm,3,8,0.5455693742712786,0.5564521537728147,0.010882779501536044,True
few-label,STAD,UCEC,single,warm,3,9,0.5520209871745045,0.5631666577874307,0.01114567061292615,True
few-label,STAD,UCEC,single,warm,3,10,0.5401671200932763,0.5372930339106431,0.0028740861826331843,False
few-label,STAD,UCEC,single,warm,3,11,0.5522930431403031,0.5659520020831365,0.01365895894283331,True
few-label,STAD,UCEC,single,warm,3,12,0.55971628449281,0.550141774613275,0.00957450987953501,False
few-label,STAD,UCEC,single,warm,3,13,0.5284687135639332,0.5326762006288815,0.004207487064948334,False
few-label,STAD,UCEC,single,warm,3,14,0.5496502137582588,0.5570656641452257,0.007415450386966893,False
few-label,STAD,UCEC,single,warm,3,15,0.518247182277497,0.5263403734752997,0.008093191197802718,False
few-label,STAD,UCEC,single,warm,3,16,0.5634084726000776,0.5656045971157533,0.002196124515675635,False
few-label,STAD,UCEC,single,warm,3,17,0.4975514963078119,0.49620231093965994,0.0013491853681519839,False
few-label,STAD,UCEC,single,warm,3,18,0.5656237854644384,0.5666965833573718,0.0010727978929334636,False
few-label,STAD,UCEC,single,warm,3,19,0.5186941313641663,0.5101598497015113,0.008534281662655019,False
few-label,STAD,UCEC,single,warm,5,0,0.577555382821609,0.5714106563959354,0.006144726425673652,False
few-label,STAD,UCEC,single,warm,5,1,0.585075787019044,0.5883666371030702,0.0032908500840262978,False
few-label,STAD,UCEC,single,warm,5,2,0.5942285270112708,0.5887747584061463,0.005453768605124476,False
few-label,STAD,UCEC,single,warm,5,3,0.5310532452390206,0.5379740013295045,0.006920756090483815,False
few-label,STAD,UCEC,single,warm,5,4,0.5184609405363388,0.5188043735796226,0.00034343304328376956,False
few-label,STAD,UCEC,single,warm,5,5,0.5573260785075786,0.5587203270241174,0.0013942485165387986,False
few-label,STAD,UCEC,single,warm,5,6,0.5152157015157404,0.5154068935821494,0.00019119206640905162,False
few-label,STAD,UCEC,single,warm,5,7,0.5412942090944423,0.5539622956514286,0.012668086556986369,True
few-label,STAD,UCEC,single,warm,5,8,0.5444422852701127,0.5522385001935084,0.007796214923395661,False
few-label,STAD,UCEC,single,warm,5,9,0.5365137971239797,0.5458744017655722,0.009360604641592496,False
few-label,STAD,UCEC,single,warm,5,10,0.5666731441896619,0.5702176708929645,0.0035445267033026306,False
few-label,STAD,UCEC,single,warm,5,11,0.5629809560823942,0.5662038743623278,0.0032229182799335954,False
few-label,STAD,UCEC,single,warm,5,12,0.5214146910221531,0.5256597860724477,0.004245095050294578,False
few-label,STAD,UCEC,single,warm,5,13,0.5391760590750098,0.5574390514990444,0.01826299242403462,True
few-label,STAD,UCEC,single,warm,5,14,0.5577730275942478,0.5568645448088623,0.0009084827853855781,False
few-label,STAD,UCEC,single,warm,5,15,0.5385736494364555,0.5416866812891191,0.0031130318526636502,False
few-label,STAD,UCEC,single,warm,5,16,0.5700738437621453,0.5706815156816483,0.0006076719195029501,False
few-label,STAD,UCEC,single,warm,5,17,0.5465993004275165,0.5567327179433043,0.01013341751578778,True
few-label,STAD,UCEC,single,warm,5,18,0.556548775748154,0.5619021376973566,0.005353361949202662,False
few-label,STAD,UCEC,single,warm,5,19,0.5869801787796347,0.5870815667694738,0.0001013879898390524,False
few-label,STAD,UCEC,single,warm,10,0,0.6142829382044306,0.6170502665889576,0.002767328384526979,False
few-label,STAD,UCEC,single,warm,10,1,0.630470268169452,0.6411414886101354,0.010671220440683471,True
few-label,STAD,UCEC,single,warm,10,2,0.5770501360279828,0.5987205616467333,0.021670425618750433,True
few-label,STAD,UCEC,single,warm,10,3,0.5678585308977846,0.5677668396894464,9.169120833818489e-05,False
few-label,STAD,UCEC,single,warm,10,4,0.5648464827050136,0.5663819299378698,0.0015354472328562574,False
few-label,STAD,UCEC,single,warm,10,5,0.6363194714341236,0.6421227813323118,0.005803309898188225,False
few-label,STAD,UCEC,single,warm,10,6,0.6099689078896229,0.5941406544916505,0.015828253397972336,True
few-label,STAD,UCEC,single,warm,10,7,0.5939370384764866,0.6018786510806696,0.007941612604183024,False
few-label,STAD,UCEC,single,warm,10,8,0.5708122813835989,0.5815913322198137,0.010779050836214887,True
few-label,STAD,UCEC,single,warm,10,9,0.6101826661484647,0.6065162837269533,0.003666382421511405,False
few-label,STAD,UCEC,single,warm,10,10,0.5832296929654099,0.5904360339950013,0.00720634102959139,False
few-label,STAD,UCEC,single,warm,10,11,0.6163233579479207,0.6122094585389484,0.004113899408972332,False
few-label,STAD,UCEC,single,warm,10,12,0.5929071123202487,0.5868745961476654,0.00603251617258338,False
few-label,STAD,UCEC,single,warm,10,13,0.6048970073843761,0.6083423501810774,0.0034453427967012784,False
few-label,STAD,UCEC,single,warm,10,14,0.5725806451612903,0.5876933331583698,0.015112687997079544,True
few-label,STAD,UCEC,single,warm,10,15,0.5990478041197046,0.6031666513164008,0.004118847196696196,False
few-label,STAD,UCEC,single,warm,10,16,0.5665565487757481,0.5724819985231417,0.0059254497473936185,False
few-label,STAD,UCEC,single,warm,10,17,0.6120287602020987,0.6118707690112961,0.00015799119080261992,False
few-label,STAD,UCEC,single,warm,10,18,0.5902642829382044,0.5937033471508661,0.0034390642126617132,False
few-label,STAD,UCEC,single,warm,10,19,0.5846871356393315,0.597397326025187,0.012710190385855524,True
few-label,STAD,UCEC,single,warm,25,0,0.6745627671978236,0.6736141714986965,0.0009485956991270861,False
few-label,STAD,UCEC,single,warm,25,1,0.6736105713175281,0.6735190557414189,9.151557610920236e-05,False
few-label,STAD,UCEC,single,warm,25,2,0.6907112320248736,0.6803760560120117,0.010335176012861935,True
few-label,STAD,UCEC,single,warm,25,3,0.6722308589195491,0.6706399952875612,0.0015908636319879044,False
few-label,STAD,UCEC,single,warm,25,4,0.6923630003886513,0.6951951346985557,0.002832134309904366,False
few-label,STAD,UCEC,single,warm,25,5,0.6954139137193935,0.6974943406338345,0.0020804269144409915,False
few-label,STAD,UCEC,single,warm,25,6,0.6661484648270501,0.6694129736690135,0.003264508841963387,False
few-label,STAD,UCEC,single,warm,25,7,0.6681888845705404,0.6745900108901154,0.006401126319575012,False
few-label,STAD,UCEC,single,warm,25,8,0.6820054411193159,0.6873644922651916,0.0053590511458756485,False
few-label,STAD,UCEC,single,warm,25,9,0.6680334240186552,0.6687453650497458,0.0007119410310906238,False
few-label,STAD,UCEC,single,warm,25,10,0.6568596968519239,0.653759085899367,0.0031006109525568704,False
few-label,STAD,UCEC,single,warm,25,11,0.7029926156237855,0.6990023753812883,0.003990240242497167,False
few-label,STAD,UCEC,single,warm,25,12,0.6620287602020987,0.6635214334216976,0.0014926732195988945,False
few-label,STAD,UCEC,single,warm,25,13,0.7108045083560047,0.7090183573507381,0.0017861510052665786,False
few-label,STAD,UCEC,single,warm,25,14,0.6697629226583753,0.6653461981339581,0.004416724524417215,False
few-label,STAD,UCEC,single,warm,25,15,0.6421103769918384,0.6430260716047363,0.000915694612897977,False
few-label,STAD,UCEC,single,warm,25,16,0.6701904391760589,0.6697005727773415,0.0004898663987173979,False
few-label,STAD,UCEC,single,warm,25,17,0.6905557714729886,0.7042045449903787,0.013648773517390023,True
few-label,STAD,UCEC,single,warm,25,18,0.6828993392926546,0.6845821456945667,0.0016828064019120959,False
few-label,STAD,UCEC,single,warm,25,19,0.6804508356004664,0.6863050407783008,0.005854205177834415,False
few-label,STAD,UCEC,single,warm,40,0,0.7251846094053633,0.7246299972951641,0.0005546121101992485,False
few-label,STAD,UCEC,single,warm,40,1,0.7209288767975126,0.7226745307482152,0.0017456539507025859,False
few-label,STAD,UCEC,single,warm,40,2,0.7264865915273999,0.7309659535963047,0.0044793620689047575,False
few-label,STAD,UCEC,single,warm,40,3,0.6872522347454333,0.6898313535749769,0.0025791188295436474,False
few-label,STAD,UCEC,single,warm,40,4,0.7130586863583366,0.7189672734024442,0.005908587044107572,False
few-label,STAD,UCEC,single,warm,40,5,0.707520404197435,0.7047612221638136,0.0027591820336213546,False
few-label,STAD,UCEC,single,warm,40,6,0.6608239409249902,0.6594365624296787,0.0013873784953114532,False
few-label,STAD,UCEC,single,warm,40,7,0.7159347065682082,0.7129567624785376,0.00297794408967067,False
few-label,STAD,UCEC,single,warm,40,8,0.7309755149630781,0.7315447979789242,0.0005692830158461337,False
few-label,STAD,UCEC,single,warm,40,9,0.7143801010493587,0.7120536018724463,0.002326499176912411,False
few-label,STAD,UCEC,single,warm,40,10,0.6783909832879906,0.688098323711649,0.009707340423658395,False
few-label,STAD,UCEC,single,warm,40,11,0.702195880295375,0.7002482083656776,0.0019476719296974698,False
few-label,STAD,UCEC,single,warm,40,12,0.7032841041585698,0.707950423381193,0.004666319222623172,False
few-label,STAD,UCEC,single,warm,40,13,0.7271861640108823,0.7380957760644457,0.010909612053563333,True
few-label,STAD,UCEC,single,warm,40,14,0.7023319082782744,0.7064908621904133,0.004158953912138941,False
few-label,STAD,UCEC,single,warm,40,15,0.6854450058297707,0.6824465107398564,0.0029984950899143437,False
few-label,STAD,UCEC,single,warm,40,16,0.705829770695686,0.7062706667493648,0.0004408960536788076,False
few-label,STAD,UCEC,single,warm,40,17,0.6949669646327244,0.6996413332289668,0.004674368596242373,False
few-label,STAD,UCEC,single,warm,40,18,0.6987368830159347,0.711380813507736,0.012643930491801236,True
few-label,STAD,UCEC,single,warm,40,19,0.701476875242907,0.7000133873868017,0.0014634878561052833,False
few-label,STAD,UCEC,single,warm,all,,0.7539059463661095,0.7666510338051844,0.012745087439074876,True
few-label,COAD+STAD,UCEC,pooled,warm,0,,0.5412164788184999,0.5410147618171709,0.00020171700132898263,False
few-label,COAD+STAD,UCEC,pooled,warm,3,0,0.5565682083171395,0.5604741954877055,0.0039059871705660054,False
few-label,COAD+STAD,UCEC,pooled,warm,3,1,0.5634667703070346,0.5645453095070122,0.0010785391999775795,False
few-label,COAD+STAD,UCEC,pooled,warm,3,2,0.5771667314418967,0.5707935375096715,0.00637319393222513,False
few-label,COAD+STAD,UCEC,pooled,warm,3,3,0.568402642829382,0.5677440466197241,0.0006585962096579134,False
few-label,COAD+STAD,UCEC,pooled,warm,3,4,0.5407112320248736,0.5387205509708991,0.0019906810539744857,False
few-label,COAD+STAD,UCEC,pooled,warm,3,5,0.5691410804508356,0.5741757587913282,0.005034678340492649,False
few-label,COAD+STAD,UCEC,pooled,warm,3,6,0.5719976680917217,0.562358398520905,0.009639269570816733,False
few-label,COAD+STAD,UCEC,pooled,warm,3,7,0.5596968519238243,0.557183218621905,0.002513633301919338,False
few-label,COAD+STAD,UCEC,pooled,warm,3,8,0.5700738437621453,0.5780267265439528,0.007952882781807502,False
few-label,COAD+STAD,UCEC,pooled,warm,3,9,0.5766031869413136,0.5874037843041582,0.010800597362844555,True
few-label,COAD+STAD,UCEC,pooled,warm,3,10,0.5532063738826273,0.5490277262552739,0.004178647627353427,False
few-label,COAD+STAD,UCEC,pooled,warm,3,11,0.5564904780411971,0.5503545367795428,0.0061359412616542874,False
few-label,COAD+STAD,UCEC,pooled,warm,3,12,0.5625340069957248,0.5535642485405396,0.008969758455185106,False
few-label,COAD+STAD,UCEC,pooled,warm,3,13,0.5181888845705402,0.5205232720242294,0.0023343874536891907,False
few-label,COAD+STAD,UCEC,pooled,warm,3,14,0.5698212203653322,0.5722742704085799,0.0024530500432476954,False
few-label,COAD+STAD,UCEC,pooled,warm,3,15,0.5500194325689856,0.5536747122428566,0.003655279673871026,False
few-label,COAD+STAD,UCEC,pooled,warm,3,16,0.5847842984842597,0.5858128186668232,0.001028520182563497,False
few-label,COAD+STAD,UCEC,pooled,warm,3,17,0.5154877574815391,0.5130553381071076,0.002432419374431505,False
few-label,COAD+STAD,UCEC,pooled,warm,3,18,0.5765060240963855,0.5706064528815317,0.005899571214853849,False
few-label,COAD+STAD,UCEC,pooled,warm,3,19,0.5326078507578702,0.5306324966471874,0.0019753541106828365,False
few-label,COAD+STAD,UCEC,pooled,warm,5,0,0.5647298872910999,0.5629063112713698,0.0018235760197300444,False
few-label,COAD+STAD,UCEC,pooled,warm,5,1,0.5893703847648659,0.5927381100914297,0.0033677253265638196,False
few-label,COAD+STAD,UCEC,pooled,warm,5,2,0.5913913719393703,0.588216266668554,0.003175105270816325,False
few-label,COAD+STAD,UCEC,pooled,warm,5,3,0.5413330742324135,0.5371655500617877,0.004167524170625825,False
few-label,COAD+STAD,UCEC,pooled,warm,5,4,0.5546832491255344,0.5583022879803365,0.0036190388548021923,False
few-label,COAD+STAD,UCEC,pooled,warm,5,5,0.5635250680139914,0.5674257206040607,0.003900652590069331,False
few-label,COAD+STAD,UCEC,pooled,warm,5,6,0.5218422075398368,0.5206034294088508,0.0012387781309859403,False
few-label,COAD+STAD,UCEC,pooled,warm,5,7,0.5616789739603575,0.5672218460287622,0.005542872068404758,False
few-label,COAD+STAD,UCEC,pooled,warm,5,8,0.5437232802176447,0.545666032636795,0.0019427524191503176,False
few-label,COAD+STAD,UCEC,pooled,warm,5,9,0.5642246404974738,0.5668997518532046,0.0026751113557308415,False
few-label,COAD+STAD,UCEC,pooled,warm,5,10,0.5791877186164011,0.5840982971230883,0.004910578506687191,False
few-label,COAD+STAD,UCEC,pooled,warm,5,11,0.5690439176059076,0.5707137795541493,0.001669861948241702,False
few-label,COAD+STAD,UCEC,pooled,warm,5,12,0.5436261173727166,0.554575547373771,0.010949430001054417,True
few-label,COAD+STAD,UCEC,pooled,warm,5,13,0.5633501748931209,0.5728082162464636,0.009458041353342717,False
few-label,COAD+STAD,UCEC,pooled,warm,5,14,0.5823552273610572,0.5858885233275768,0.003533295966519634,False
few-label,COAD+STAD,UCEC,pooled,warm,5,15,0.5770890011659541,0.5770095341041952,7.946706175887552e-05,False
few-label,COAD+STAD,UCEC,pooled,warm,5,16,0.5793237465993004,0.5817586577629227,0.0024349111636222665,False
few-label,COAD+STAD,UCEC,pooled,warm,5,17,0.5799455888068402,0.5811718342454809,0.001226245438640694,False
few-label,COAD+STAD,UCEC,pooled,warm,5,18,0.5682277497085115,0.5715673644806885,0.0033396147721769243,False
few-label,COAD+STAD,UCEC,pooled,warm,5,19,0.5918383210260396,0.58941440737074,0.002423913655299592,False
